Date,ETH-USD
2018-02-05,697.9509887695312
2018-02-06,793.1220092773438
2018-02-07,757.0679931640625
2018-02-08,817.8070068359375
2018-02-09,883.864990234375
2018-02-10,860.4149780273438
2018-02-11,814.6599731445312
2018-02-12,868.7069702148438
2018-02-13,845.2579956054688
2018-02-14,923.5609741210938
2018-02-15,936.9760131835938
2018-02-16,944.2100219726562
2018-02-17,974.114990234375
2018-02-18,923.9210205078125
2018-02-19,943.864990234375
2018-02-20,895.3709716796875
2018-02-21,849.9710083007812
2018-02-22,812.844970703125
2018-02-23,864.1890258789062
2018-02-24,840.5150146484375
2018-02-25,844.8099975585938
2018-02-26,869.3150024414062
2018-02-27,878.2650146484375
2018-02-28,855.198974609375
2018-03-01,872.2000122070312
2018-03-02,856.85302734375
2018-03-03,857.2249755859375
2018-03-04,866.677978515625
2018-03-05,853.6840209960938
2018-03-06,816.9509887695312
2018-03-07,752.8309936523438
2018-03-08,704.5960083007812
2018-03-09,728.916015625
2018-03-10,686.8900146484375
2018-03-11,723.3389892578125
2018-03-12,699.8309936523438
2018-03-13,690.8270263671875
2018-03-14,614.291015625
2018-03-15,611.3040161132812
2018-03-16,601.666015625
2018-03-17,552.7789916992188
2018-03-18,538.6439819335938
2018-03-19,556.7260131835938
2018-03-20,557.1749877929688
2018-03-21,561.7319946289062
2018-03-22,539.7020263671875
2018-03-23,539.6190185546875
2018-03-24,526.4390258789062
2018-03-25,524.2869873046875
2018-03-25,489.95098876953125
2018-03-26,450.1159973144531
2018-03-27,446.27899169921875
2018-03-28,385.9679870605469
2018-03-29,394.6449890136719
2018-03-30,396.4570007324219
2018-03-31,379.60699462890625
2018-04-01,386.42498779296875
2018-04-02,416.89300537109375
2018-04-03,380.5429992675781
2018-04-04,383.23199462890625
2018-04-05,370.2850036621094
2018-04-06,385.3139953613281
2018-04-07,400.50799560546875
2018-04-08,398.5260009765625
2018-04-09,414.2430114746094
2018-04-10,430.5400085449219
2018-04-11,492.9410095214844
2018-04-12,492.7349853515625
2018-04-13,501.4779968261719
2018-04-14,531.7020263671875
2018-04-15,511.1470031738281
2018-04-16,502.8940124511719
2018-04-17,524.7890014648438
2018-04-18,567.8889770507812
2018-04-19,615.718017578125
2018-04-20,605.39501953125
2018-04-21,621.8599853515625
2018-04-22,642.5479736328125
2018-04-23,708.1580200195312
2018-04-24,615.416015625
2018-04-25,662.8090209960938
2018-04-26,647.031982421875
2018-04-27,683.677978515625
2018-04-28,688.8809814453125
2018-04-29,669.9240112304688
2018-04-30,673.6129760742188
2018-05-01,687.1489868164062
2018-05-02,779.5430297851562
2018-05-03,785.6240234375
2018-05-04,816.1199951171875
2018-05-05,792.3109741210938
2018-05-06,753.7249755859375
2018-05-07,752.8569946289062
2018-05-08,752.2750244140625
2018-05-09,727.2769775390625
2018-05-10,679.5859985351562
2018-05-11,686.0479736328125
2018-05-12,733.4959716796875
2018-05-13,730.5490112304688
2018-05-14,708.8709716796875
2018-05-15,707.0499877929688
2018-05-16,672.656982421875
2018-05-17,694.3670043945312
2018-05-18,696.530029296875
2018-05-19,715.3690185546875
2018-05-20,699.2219848632812
2018-05-21,647.7410278320312
2018-05-22,583.5850219726562
2018-05-23,601.7550048828125
2018-05-24,586.7340087890625
2018-05-25,587.280029296875
2018-05-26,572.6680297851562
2018-05-27,516.0360107421875
2018-05-28,565.3880004882812
2018-05-29,559.5900268554688
2018-05-30,577.64501953125
2018-05-31,580.0430297851562
2018-06-01,591.8079833984375
2018-06-02,618.3289794921875
2018-06-03,592.9849853515625
2018-06-04,609.302978515625
2018-06-05,607.1240234375
2018-06-06,605.18701171875
2018-06-07,601.0770263671875
2018-06-08,597.56201171875
2018-06-09,526.47900390625
2018-06-10,533.2839965820312
2018-06-11,496.8429870605469
2018-06-12,477.4939880371094
2018-06-13,519.7420043945312
2018-06-14,491.0039978027344
2018-06-15,499.6419982910156
2018-06-16,500.447998046875
2018-06-17,518.8909912109375
2018-06-18,537.9569702148438
2018-06-19,536.2680053710938
2018-06-20,527.3670043945312
2018-06-21,465.8169860839844
2018-06-22,474.5199890136719
2018-06-23,457.6719970703125
2018-06-24,460.30999755859375
2018-06-25,432.7720031738281
2018-06-26,442.364990234375
2018-06-27,422.364990234375
2018-06-28,436.0090026855469
2018-06-29,455.17999267578125
2018-06-30,453.9179992675781
2018-07-01,475.34698486328125
2018-07-02,464.19500732421875
2018-07-03,467.3179931640625
2018-07-04,474.4119873046875
2018-07-05,474.0119934082031
2018-07-06,491.6600036621094
2018-07-07,489.1189880371094
2018-07-08,476.6820068359375
2018-07-09,434.42401123046875
2018-07-10,446.51800537109375
2018-07-11,430.0740051269531
2018-07-12,434.0270080566406
2018-07-13,436.08599853515625
2018-07-14,449.8500061035156
2018-07-15,480.6579895019531
2018-07-16,501.00201416015625
2018-07-17,480.51300048828125
2018-07-18,469.6189880371094
2018-07-19,450.697998046875
2018-07-20,462.4360046386719
2018-07-21,459.6570129394531
2018-07-22,450.8529968261719
2018-07-23,479.37298583984375
2018-07-24,472.4930114746094
2018-07-25,464.0369873046875
2018-07-26,469.6659851074219
2018-07-27,466.89801025390625
2018-07-28,466.6650085449219
2018-07-29,457.08099365234375
2018-07-30,433.86700439453125
2018-07-31,420.74700927734375
2018-08-01,412.6210021972656
2018-08-02,418.2619934082031
2018-08-03,407.25201416015625
2018-08-04,410.5159912109375
2018-08-05,406.6579895019531
2018-08-06,380.2149963378906
2018-08-07,356.6130065917969
2018-08-08,365.5880126953125
2018-08-09,334.1759948730469
2018-08-10,322.11199951171875
2018-08-11,319.57000732421875
2018-08-12,286.4949951171875
2018-08-13,278.9320068359375
2018-08-14,282.364013671875
2018-08-15,288.0459899902344
2018-08-16,315.72900390625
2018-08-17,295.81201171875
2018-08-18,300.8340148925781
2018-08-19,274.31500244140625
2018-08-20,281.9440002441406
2018-08-21,271.34100341796875
2018-08-22,277.10400390625
2018-08-23,282.9670104980469
2018-08-24,279.64599609375
2018-08-25,275.1969909667969
2018-08-26,285.6029968261719
2018-08-27,296.4989929199219
2018-08-28,289.31201171875
2018-08-29,284.1050109863281
2018-08-30,283.0039978027344
2018-08-31,295.34100341796875
2018-09-01,294.3710021972656
2018-09-02,289.2590026855469
2018-09-03,285.7229919433594
2018-09-04,232.33099365234375
2018-09-05,230.21499633789062
2018-09-06,217.2030029296875
2018-09-07,197.9510040283203
2018-09-08,196.9239959716797
2018-09-09,197.07899475097656
2018-09-10,185.0659942626953
2018-09-11,183.33099365234375
2018-09-12,211.35400390625
2018-09-13,211.74899291992188
2018-09-14,223.07400512695312
2018-09-15,220.58900451660156
2018-09-16,197.875
2018-09-17,209.97500610351562
2018-09-18,209.968994140625
2018-09-19,224.59100341796875
2018-09-20,246.58399963378906
2018-09-21,240.47999572753906
2018-09-22,244.3300018310547
2018-09-23,228.72999572753906
2018-09-24,218.5050048828125
2018-09-25,215.8470001220703
2018-09-26,228.49400329589844
2018-09-27,222.40199279785156
2018-09-28,231.63499450683594
2018-09-29,232.84800720214844
2018-09-30,230.76800537109375
2018-10-01,227.18099975585938
2018-10-02,220.48899841308594
2018-10-03,222.21800231933594
2018-10-04,227.6009979248047
2018-10-05,225.1199951171875
2018-10-06,226.11900329589844
2018-10-07,229.2550048828125
2018-10-08,227.98199462890625
2018-10-09,225.7689971923828
2018-10-10,189.49899291992188
2018-10-11,196.7270050048828
2018-10-12,199.84100341796875
2018-10-13,195.71499633789062
2018-10-14,209.70399475097656
2018-10-15,210.1199951171875
2018-10-16,207.08299255371094
2018-10-17,203.3520050048828
2018-10-18,203.7270050048828
2018-10-19,205.42999267578125
2018-10-20,205.14199829101562
2018-10-21,204.04400634765625
2018-10-22,204.33599853515625
2018-10-23,203.8520050048828
2018-10-24,202.718994140625
2018-10-25,203.32899475097656
2018-10-26,204.2100067138672
2018-10-27,205.36599731445312
2018-10-29,197.2469940185547
2018-10-30,197.55599975585938
2018-10-31,197.38099670410156
2018-11-01,198.8719940185547
2018-11-02,200.63499450683594
2018-11-03,200.18600463867188
2018-11-04,207.48599243164062
2018-11-05,209.09100341796875
2018-11-06,218.45199584960938
2018-11-07,217.18299865722656
2018-11-08,212.2310028076172
2018-11-09,210.07400512695312
2018-11-10,212.5330047607422
2018-11-11,211.33999633789062
2018-11-12,210.41799926757812
2018-11-13,206.8260040283203
2018-11-14,181.39700317382812
2018-11-15,180.80599975585938
2018-11-16,175.177001953125
2018-11-17,174.00100708007812
2018-11-18,177.06700134277344
2018-11-19,149.1750030517578
2018-11-20,130.33900451660156
2018-11-21,136.7010040283203
2018-11-22,126.70600128173828
2018-11-23,123.2959976196289
2018-11-24,113.49400329589844
2018-11-25,116.44999694824219
2018-11-26,108.33499908447266
2018-11-27,110.01000213623047
2018-11-28,122.43800354003906
2018-11-29,117.54264831542969
2018-11-30,113.17141723632812
2018-12-01,118.63555908203125
2018-12-02,116.38890075683594
2018-12-03,108.92501831054688
2018-12-04,110.21418762207031
2018-12-05,102.47555541992188
2018-12-06,91.76105499267578
2018-12-07,93.29456329345703
2018-12-08,92.15963745117188
2018-12-09,95.14205932617188
2018-12-10,91.68565368652344
2018-12-11,88.94530487060547
2018-12-12,90.59329986572266
2018-12-13,86.53931427001953
2018-12-14,84.30829620361328
2018-12-15,84.44081115722656
2018-12-16,85.26210021972656
2018-12-17,95.13382720947266
2018-12-18,101.11245727539062
2018-12-19,101.2685775756836
2018-12-20,116.21687316894531
2018-12-21,109.49623107910156
2018-12-22,116.7594985961914
2018-12-23,130.7652587890625
2018-12-24,140.23800659179688
2018-12-25,129.84434509277344
2018-12-26,131.86563110351562
2018-12-27,116.57591247558594
2018-12-28,137.6470184326172
2018-12-29,138.01834106445312
2018-12-30,139.8594512939453
2018-12-31,133.36825561523438
2019-01-01,140.8194122314453
2019-01-02,155.0476837158203
2019-01-03,149.135009765625
2019-01-04,154.58193969726562
2019-01-05,155.6385955810547
2019-01-06,157.74620056152344
2019-01-07,151.69921875
2019-01-08,150.35963439941406
2019-01-09,150.80311584472656
2019-01-10,128.62518310546875
2019-01-11,127.54832458496094
2019-01-12,125.9665298461914
2019-01-13,116.8978042602539
2019-01-14,129.0687255859375
2019-01-15,122.03271484375
2019-01-16,123.54706573486328
2019-01-17,123.7419204711914
2019-01-18,121.01026153564453
2019-01-19,124.5190200805664
2019-01-20,119.4748306274414
2019-01-21,117.15785217285156
2019-01-22,118.74755096435547
2019-01-23,117.45260620117188
2019-01-24,117.36288452148438
2019-01-25,116.37834167480469
2019-01-26,116.48873901367188
2019-01-27,113.40528869628906
2019-01-28,106.58997344970703
2019-01-29,105.59821319580078
2019-01-30,108.90753936767578
2019-01-31,107.0610122680664
2019-02-01,107.60978698730469
2019-02-02,110.43025970458984
2019-02-03,107.49266815185547
2019-02-04,107.82160186767578
2019-02-05,107.44351959228516
2019-02-06,104.9192886352539
2019-02-07,104.5353012084961
2019-02-08,119.26774597167969
2019-02-09,119.4308853149414
2019-02-10,124.80648803710938
2019-02-11,121.29839324951172
2019-02-12,122.5722885131836
2019-02-13,122.55360412597656
2019-02-14,121.39020538330078
2019-02-15,122.10038757324219
2019-02-16,123.26021575927734
2019-02-17,133.598876953125
2019-02-18,146.09837341308594
2019-02-19,145.34619140625
2019-02-20,149.55433654785156
2019-02-21,146.13084411621094
2019-02-22,149.0924530029297
2019-02-23,158.79542541503906
2019-02-24,135.8526611328125
2019-02-25,139.82286071777344
2019-02-26,138.0896759033203
2019-02-27,136.12596130371094
2019-02-28,136.74624633789062
2019-03-01,136.44361877441406
2019-03-02,134.2069549560547
2019-03-03,132.24942016601562
2019-03-04,127.77412414550781
2019-03-05,137.8223876953125
2019-03-06,138.7893524169922
2019-03-07,138.0345001220703
2019-03-08,135.1270751953125
2019-03-09,137.96533203125
2019-03-10,136.75868225097656
2019-03-11,133.8340301513672
2019-03-12,134.44288635253906
2019-03-13,133.26307678222656
2019-03-14,133.7115936279297
2019-03-15,137.69178771972656
2019-03-16,142.39817810058594
2019-03-17,140.00054931640625
2019-03-18,139.37460327148438
2019-03-19,140.51919555664062
2019-03-20,140.6863555908203
2019-03-21,136.6360626220703
2019-03-22,137.1814422607422
2019-03-23,138.2398681640625
2019-03-24,136.98692321777344
2019-03-25,135.03102111816406
2019-03-26,135.46035766601562
2019-03-27,140.9881591796875
2019-03-28,139.41647338867188
2019-03-29,142.49742126464844
2019-03-30,142.09268188476562
2019-03-31,141.830322265625
2019-03-31,141.51409912109375
2019-04-01,163.9617462158203
2019-04-02,161.45880126953125
2019-04-03,158.0525360107422
2019-04-04,165.5148468017578
2019-04-05,165.94720458984375
2019-04-06,174.53164672851562
2019-04-07,180.25881958007812
2019-04-08,176.1145782470703
2019-04-09,177.3374786376953
2019-04-10,165.4970245361328
2019-04-11,164.736328125
2019-04-12,164.5133514404297
2019-04-13,167.83851623535156
2019-04-14,161.5741729736328
2019-04-15,167.62344360351562
2019-04-16,166.9507598876953
2019-04-17,173.81402587890625
2019-04-18,173.70843505859375
2019-04-19,173.7512664794922
2019-04-20,170.04652404785156
2019-04-21,171.87466430664062
2019-04-22,171.4477996826172
2019-04-23,165.8260955810547
2019-04-24,154.4593963623047
2019-04-25,156.3470916748047
2019-04-26,158.4349365234375
2019-04-27,157.29507446289062
2019-04-28,155.20199584960938
2019-04-29,162.16603088378906
2019-04-30,160.81834411621094
2019-05-01,162.12278747558594
2019-05-02,167.95240783691406
2019-05-03,164.02658081054688
2019-05-04,163.45069885253906
2019-05-05,172.65321350097656
2019-05-06,169.7986602783203
2019-05-07,170.9481658935547
2019-05-08,170.289306640625
2019-05-09,173.1427459716797
2019-05-10,194.30433654785156
2019-05-11,187.3253173828125
2019-05-12,196.84628295898438
2019-05-13,217.14857482910156
2019-05-14,247.15306091308594
2019-05-15,264.010009765625
2019-05-16,243.76458740234375
2019-05-17,234.59523010253906
2019-05-18,261.2922058105469
2019-05-19,251.86441040039062
2019-05-20,255.21588134765625
2019-05-21,244.69891357421875
2019-05-22,245.96566772460938
2019-05-23,249.4849853515625
2019-05-24,251.75987243652344
2019-05-25,267.06964111328125
2019-05-26,272.8626403808594
2019-05-27,271.7687072753906
2019-05-28,269.4556884765625
2019-05-29,255.85894775390625
2019-05-30,268.1135559082031
2019-05-31,265.3912658691406
2019-06-01,270.22552490234375
2019-06-02,252.60792541503906
2019-06-03,241.3387908935547
2019-06-04,247.05101013183594
2019-06-05,249.47433471679688
2019-06-06,250.93035888671875
2019-06-07,245.73809814453125
2019-06-08,233.08670043945312
2019-06-09,247.52012634277344
2019-06-10,245.78182983398438
2019-06-11,260.9032897949219
2019-06-12,256.1687927246094
2019-06-13,264.08746337890625
2019-06-14,269.0193176269531
2019-06-15,269.22320556640625
2019-06-16,274.3511047363281
2019-06-17,265.0518493652344
2019-06-18,269.4317932128906
2019-06-19,271.69500732421875
2019-06-20,294.9102783203125
2019-06-21,309.38031005859375
2019-06-22,307.8277893066406
2019-06-23,310.4246826171875
2019-06-24,318.1263122558594
2019-06-25,336.753173828125
2019-06-26,294.26763916015625
2019-06-27,311.2261047363281
2019-06-28,320.05889892578125
2019-06-29,290.69598388671875
2019-06-30,293.64111328125
2019-07-01,291.596435546875
2019-07-02,303.0999755859375
2019-07-03,284.5232238769531
2019-07-04,287.9975280761719
2019-07-05,287.547119140625
2019-07-06,305.7005615234375
2019-07-07,313.25140380859375
2019-07-08,308.8810119628906
2019-07-09,290.0023193359375
2019-07-10,268.70404052734375
2019-07-11,276.2767028808594
2019-07-12,269.45880126953125
2019-07-13,227.57806396484375
2019-07-14,229.7760009765625
2019-07-15,199.1886749267578
2019-07-16,211.48497009277344
2019-07-17,226.566162109375
2019-07-18,221.3334197998047
2019-07-19,229.1192169189453
2019-07-20,225.63076782226562
2019-07-21,217.5600128173828
2019-07-22,212.728515625
2019-07-23,217.04637145996094
2019-07-24,219.6179962158203
2019-07-25,219.62960815429688
