Date,Open,High,Low,close
2015-03-19,22.166393918339804,22.504442013776657,22.002198339603066,22.427173614501953
2015-03-20,22.61068929131462,22.803861232293926,22.39820163001671,22.66864013671875
2015-03-23,21.9925439861238,22.282300081170696,21.924934353427812,21.93459129333496
2015-03-24,21.866979014033948,22.021515824984963,21.538587830207014,21.635173797607422
2015-03-25,21.62551554861512,21.62551554861512,20.253999936018598,20.321611404418945
2015-03-26,19.906290927276107,20.34092498215493,19.761411066759212,20.253997802734375
2015-03-27,20.369904229505625,20.727269936143006,20.041513025327145,20.650001525878906
2015-03-30,20.74658199677274,20.843167944542003,20.476143553687272,20.736923217773438
2015-03-31,20.67897680113405,20.698294363257105,20.196048801402334,20.21536636352539
2015-04-01,20.292633056640625,20.36024267613944,19.94492433667648,20.292633056640625
2015-04-02,20.408532922821095,20.466485599151433,20.167068964782768,20.340923309326172
2015-04-06,20.253999553851543,20.99770911220518,20.041511898132267,20.930099487304688
2015-04-07,20.930098078773362,21.345416423468578,20.814194556583818,21.113611221313477
2015-04-08,21.13292733677615,21.34541682441095,20.93009847191459,21.26814842224121
2015-04-09,21.103948537665236,21.82834035125404,21.094289759083882,21.760730743408203
2015-04-10,21.780056508709407,21.992546051104785,21.70278808662686,21.982887268066406
2015-04-13,21.934590919427844,22.060153242772277,21.68346995718756,21.780054092407227
2015-04-14,21.69312649181441,21.780053685668193,21.38405284354508,21.596542358398438
2015-04-15,21.654493796505776,22.02151830326296,21.54824903618624,21.857322692871094
2015-04-16,21.731754268021245,21.915267375440486,21.567558717640583,21.722095489501953
2015-04-17,21.268150772818224,21.65449282636583,21.258491991201506,21.442005157470703
2015-04-20,21.53858515018125,21.673806224606036,21.297121182837408,21.335756301879883
2015-04-21,21.596541592796168,21.596541592796168,21.200540764711373,21.30678367614746
2015-04-22,21.432344697789446,21.577222726248415,21.103953517429606,21.548246383666992
2015-04-23,21.15224911413743,21.66415353193952,20.910785078948134,21.461322784423828
2015-04-24,21.451655913335067,21.4613146921676,21.036339476878204,21.277803421020508
2015-04-27,21.345419183527746,21.81868842940159,21.16190601725855,21.442005157470703
2015-04-28,21.40336835520802,21.62551478832671,21.200539483810278,21.548246383666992
2015-04-29,21.393709149931556,21.60619864019841,21.297123185466987,21.384050369262695
2015-04-30,21.277809554434942,21.548248070806153,21.229515646351352,21.442005157470703
2015-05-01,21.61585522257895,22.040832353888238,21.519271101929398,21.973222732543945
2015-05-04,21.953908673423314,22.098786719731358,21.7703973411378,21.8380069732666
2015-05-05,21.760731309305122,21.789705803579032,21.181217474918846,21.277803421020508
2015-05-06,21.39370908367578,21.596539792645615,21.0653179108477,21.345417022705078
2015-05-07,21.25848517391784,21.78970509691335,21.190875566506445,21.722095489501953
2015-05-08,20.2926402800217,21.09430090356891,19.790394581788007,20.118785858154297
2015-05-11,19.838686137614566,20.128442244736686,19.68414745929511,19.92561149597168
2015-05-12,19.78073579810375,20.28298149633744,19.771077014419493,20.118785858154297
2015-05-13,20.263656581452008,20.4181933799165,20.041510163937293,20.234682083129883
2015-05-14,20.292633782051688,20.66931701399569,20.244339879094746,20.563074111938477
2015-05-15,20.650001334964774,20.746587307457993,20.447172450730793,20.57273292541504
2015-05-18,20.52443892386442,20.66931694782336,20.42785296048378,20.54375648498535
2015-05-19,20.57093209569668,20.638854686127228,20.37686596525072,20.415679931640625
2015-05-20,20.42538157248632,20.667963310167874,20.396272948445674,20.415679931640625
2015-05-21,20.425378483349135,20.512708043766903,20.250721213265102,20.270126342773438
2015-05-22,20.318638623779744,20.396264674317305,20.192495134936816,20.241012573242188
2015-05-26,20.143986266149675,20.279831437212053,19.959623640599556,20.11487579345703
2015-05-27,20.250722028780782,21.288971454723853,20.182797595135966,21.191938400268555
2015-05-28,21.19193684269204,21.55095671181216,21.153122883462057,21.483034133911133
2015-05-29,21.483034941588325,21.61888195324913,21.444222831650603,21.473331451416016
2015-06-01,21.60917907914767,21.929386860956814,21.47333206361391,21.715913772583008
2015-06-02,21.580066319512163,21.69650634180105,21.26956206107695,21.288969039916992
2015-06-03,21.347184727148075,21.51214031952426,21.0172735423957,21.056087493896484
2015-06-04,20.929948442050794,21.50244139287034,20.929948442050794,21.434518814086914
2015-06-05,21.36659009200707,21.69650125188645,21.143415439956584,21.599468231201172
2015-06-08,21.53154702103615,21.67709563580815,20.86202117218368,21.104602813720703
2015-06-09,21.12401040898593,21.366592057640105,21.08519645684073,21.211339950561523
2015-06-10,20.959059783395837,21.094904946611564,20.71647807722401,20.832916259765625
2015-06-11,20.83291097426912,21.20163611052228,20.83291097426912,21.056087493896484
2015-06-12,20.920240749187133,21.046384242229344,20.435077454488678,20.48359489440918
2015-06-15,20.376863489598932,20.54181912521146,20.22161134440497,20.444786071777344
2015-06-16,20.405966246541116,20.726173906295646,20.202196726287767,20.697063446044922
2015-06-17,20.687362539836794,21.056087679337313,20.63884695078461,20.939647674560547
2015-06-18,21.114309931859346,21.42481419029456,21.056090846090587,21.288969039916992
2015-06-19,21.288967109434843,21.463626201654414,21.026978471105483,21.221044540405273
2015-06-22,21.259862079721245,21.376302121223766,20.81351259725688,21.13372039794922
2015-06-23,21.172530386172188,21.33748601547217,20.42537830929865,20.590333938598633
2015-06-24,20.561225281133154,20.66795996995209,20.28953311256822,20.386566162109375
2015-06-25,20.38656647740803,20.667960289602785,20.38656647740803,20.541818618774414
2015-06-26,20.376855951861245,20.396262925519416,20.037241315846714,20.124570846557617
2015-06-29,19.891695402503156,20.09546310119265,19.493861642513185,19.522972106933594
2015-06-30,19.639412993644523,19.72674254829634,19.377424329689074,19.51327133178711
2015-07-01,19.998432026094395,20.27982578062849,19.620003389650435,19.794662475585938
2015-07-02,19.78495928291703,19.940211394789507,19.6879281010601,19.814069747924805
2015-07-06,19.649115394970103,19.920807533368546,19.425940701330997,19.571489334106445
2015-07-07,19.455049733597036,19.53267579612119,18.591459556671932,19.20276641845703
2015-07-08,19.096029794116717,19.21246796195206,18.911667202500897,19.066919326782227
2015-07-09,19.36772251562278,19.455052077829123,18.717605320366857,18.834043502807617
2015-07-10,19.076624223432294,19.3386128965192,19.028108625046475,19.16395378112793
2015-07-13,19.358016886563792,19.396828989128103,19.163950821488758,19.29009246826172
2015-07-14,19.319204035870836,19.338611013636203,19.04751189940949,19.29979705810547
2015-07-15,19.251283338823566,19.37742500507757,18.98929466573666,19.16395378112793
2015-07-16,19.280397989678875,19.59090232849121,19.212473546155813,19.59090232849121
2015-07-17,19.522974233093876,19.54237936073635,19.222171620243945,19.474456787109375
2015-07-20,19.474458336394115,19.55208440539351,19.06692101145942,19.11543846130371
2015-07-21,19.07662291013571,19.474456711915906,19.07662291013571,19.20276641845703
2015-07-22,19.066921718440682,19.066921718440682,18.601165287174553,18.834043502807617
2015-07-23,18.87285509680622,19.348314958761705,18.83404114036023,19.066919326782227
2015-07-24,19.202767909065454,19.222173038139317,18.766120116752884,18.843746185302734
2015-07-27,18.678789961597197,18.950482118218208,18.52353782945702,18.737009048461914
2015-07-28,18.78552664441925,19.270690023866017,18.591460552339974,19.144546508789062
2015-07-29,19.10573205806919,19.532674447089427,19.028106000906313,19.377422332763672
2015-07-30,19.328908424691807,19.62000570172051,19.328908424691807,19.425941467285156
2015-07-31,19.503569435193857,19.513272925475604,19.241580749841262,19.358020782470703
2015-08-03,19.513275726845425,19.70734000808609,19.26099049555594,19.68793487548828
2015-08-04,19.620005845119714,19.8237754211302,19.542379780627947,19.76555633544922
2015-08-05,20.25072168738847,20.270126817351134,19.93051390861024,19.96932601928711
2015-08-06,19.920809586319514,20.066358234094565,19.513272262098486,19.843183517456055
2015-08-07,21.793538682650187,22.676537758877597,21.23074922189902,22.29810905456543
2015-08-10,22.14285484268031,23.23932504241587,22.007009697872867,23.074369430541992
2015-08-11,22.734756802831345,23.181106234278033,22.734756802831345,22.957931518554688
2015-08-12,22.58920896137181,23.181107061108698,22.58920896137181,23.016151428222656
2015-08-13,23.045262975687628,23.093778578493694,22.763867297307932,22.82208824157715
2015-08-14,22.802679646468004,22.977338765412252,22.666834487623138,22.841493606567383
2015-08-17,22.802676542693625,22.802676542693625,22.414546248287383,22.695940017700195
2015-08-18,22.62578515732588,22.781690509599912,22.313974452777813,22.489368438720703
2015-08-19,22.46013067116466,22.713477278908993,22.15806434823557,22.40166664123535
2015-08-20,22.148323791514862,22.255509413353682,21.485725144762743,21.592910766601562
2015-08-21,21.437006100406492,21.797538384397487,20.90108169131168,20.920568466186523
2015-08-24,19.751278680059816,21.271356800273725,19.48818770005979,20.180017471313477
2015-08-25,21.066731263977694,21.14468393874336,19.761022567749023,19.761022567749023
2015-08-26,20.404134036197593,21.271357836358685,20.248228675686352,21.251869201660156
2015-08-27,21.4759825441287,22.06062665581068,21.349308290336182,22.05088233947754
2015-08-28,22.050883655820737,22.284743544699925,21.89497830226022,22.148324966430664
2015-08-31,22.04113695103494,22.197042274558992,21.817021422248317,21.90471839904785
2015-09-01,21.271359368082756,21.631891701813046,20.85236298458545,21.008268356323242
2015-09-02,21.583164231541517,21.651372580777107,21.222633854571075,21.64162826538086
2015-09-03,21.963190955317682,22.070374736185514,21.661122673088332,21.70009994506836
2015-09-04,21.32981995752365,21.67086359982472,21.183658927548432,21.193403244018555
2015-09-08,21.709844044468696,22.18730447018479,21.622147041935268,22.099607467651367
2015-09-09,22.16781081846794,22.352949099540343,21.61239783378892,21.661117553710938
2015-09-10,21.534446893850014,22.274998218993538,21.437005587653015,22.00216293334961
2015-09-11,21.758560930037113,22.216532660070243,21.670863938971866,22.070371627807617
2015-09-14,22.17755665309682,22.245765009074496,21.99241835934433,22.10934829711914
2015-09-15,22.11909302840648,22.469879131234624,22.050882812610947,22.352951049804688
2015-09-16,22.31397510177096,22.63553013250575,22.148325427844643,22.50885772705078
2015-09-17,22.898616358047395,23.103241399361462,22.664758371457864,22.713478088378906
2015-09-18,22.40167436922535,22.888879123297773,22.265257632817438,22.693998336791992
2015-09-21,22.723227591393513,22.976574266008075,22.606299500672016,22.927854537963867
2015-09-22,22.43090015800532,22.586805480821535,22.187297858787723,22.30422592163086
2015-09-23,22.323718109718552,22.547831814670328,22.23602111933945,22.411415100097656
2015-09-24,22.274999184970593,23.07401458506706,21.924211210864467,22.84015655517578
2015-09-25,23.1227340536131,23.45403339023908,22.781690400199487,23.00580596923828
2015-09-28,23.005803564793396,23.15196458425514,22.557574332100753,22.7037353515625
2015-09-29,22.947343223232725,23.1422258687004,22.62578815918812,23.103248596191406
2015-09-30,23.31762133450116,24.048428512848474,23.1812045892754,24.019195556640625
2015-10-01,24.019185760187018,24.087394104980476,22.86938263784586,23.551469802856445
2015-10-02,23.42480052588741,24.16534996032715,23.181198200244847,24.16534996032715
2015-10-05,24.3212580840515,25.071553778964333,24.19458567797431,24.769487380981445
2015-10-06,24.506395564536064,25.1982271916016,24.408954254712107,25.091041564941406
2015-10-07,25.14950476894642,25.607478352288854,24.74025276816081,25.3541316986084
2015-10-08,25.246948956448268,25.568504003862547,24.81820827371638,25.500295639038086
2015-10-09,25.363875697716946,25.607478031837605,24.92539075288443,25.402851104736328
2015-10-12,25.432083553243302,25.821846908455736,25.246945262565546,25.67568588256836
2015-10-13,25.471060534853056,25.880312547772476,25.38336354218901,25.724407196044922
2015-10-14,25.753634978763582,27.07883206107428,25.724402034228603,26.659835815429688
2015-10-15,26.708559691858976,27.273717031144383,26.43572440931011,26.72804832458496
2015-10-16,26.81574392313607,27.40038986483834,26.747535570669474,27.147043228149414
2015-10-19,27.234738562531785,27.361410943933702,26.7865093529151,27.09832000732422
2015-10-20,26.981396383621565,27.186021462316862,26.77676944638786,27.059349060058594
2015-10-21,27.224996639586855,27.390646296614975,26.659839314174135,26.708559036254883
2015-10-22,27.02037478315998,27.760926220544476,26.98139936989691,27.673229217529297
2015-10-23,27.91682814717708,28.04350240636887,27.497831819684567,27.85836410522461
2015-10-26,27.877852343742877,27.946060701477432,27.478344655407618,27.731689453125
2015-10-27,27.595274033215855,27.887597969637458,27.575785399080058,27.712203979492188
2015-10-28,27.88759010139792,27.93630981445312,27.478338192705273,27.936309814453125
2015-10-29,27.488082955029384,27.770662518367185,26.922925686891855,26.971647262573242
2015-10-30,27.263972476996457,27.838874127630802,27.059347410773192,27.643993377685547
2015-11-02,27.7316858035007,27.99477674174281,27.566038018538755,27.965545654296875
2015-11-03,27.799899071639196,27.955804416976825,27.458855431761258,27.770666122436523
2015-11-04,27.692711664658564,27.897336720271934,27.18601839570423,27.312692642211914
2015-11-05,27.44911432390893,27.527067005689695,26.922932327984856,27.000885009765625
2015-11-06,29.670762248899173,31.122631800691376,29.05688338386642,30.742610931396484
2015-11-09,30.44054959132314,30.69389625966563,30.17745860590535,30.606199264526367
2015-11-10,30.206691345608174,30.372341017651433,29.378442985391874,30.02155303955078
2015-11-11,30.041041589941727,30.25541098788516,29.622045252496374,29.729230880737305
2015-11-12,29.661018965518817,29.933852374104163,29.49536931378991,29.622041702270508
2015-11-13,29.651276305313502,29.77794870086697,28.891236356377767,29.037397384643555
2015-11-16,29.417416645831498,29.64153033389466,29.183558641956253,29.622041702270508
2015-11-17,29.69999437022892,29.875388337769905,29.49536931378991,29.622041702270508
2015-11-18,29.744304205438798,30.38985620594759,29.4215282051844,30.350732803344727
2015-11-19,30.458319616068696,30.74197217699394,30.213792318275992,30.438758850097656
2015-11-20,30.663726939891482,30.87891031435974,30.477885650453413,30.702850341796875
2015-11-23,30.957160552019,30.957160552019,30.135548548834045,30.243141174316406
2015-11-24,30.243145433864715,30.751762815204255,30.106210702579375,30.487672805786133
2015-11-25,30.428982779241323,30.79088219762041,30.340952787614942,30.448543548583984
2015-11-27,30.507229601079036,30.800661644953514,30.35073226226659,30.702850341796875
2015-11-30,30.732195084790433,31.16256371041857,30.702851133408235,31.02562713623047
2015-12-01,31.299499045801525,32.06242314106181,31.270155093831697,32.0330810546875
2015-12-02,32.08198914070582,32.414546502196195,31.720089689763533,31.788557052612305
2015-12-03,32.04287083587597,32.37542826968973,31.56359919170431,31.720096588134766
2015-12-04,31.720088209465356,33.0698802291338,31.720088209465356,33.011192321777344
2015-12-07,33.00141431015964,33.00141431015964,32.28739113198807,32.38520431518555
2015-12-08,31.984173345141496,32.96228259893059,31.778771297331552,32.825347900390625
2015-12-09,32.815565650604654,33.011188253157826,31.661396399850837,31.993953704833984
2015-12-10,32.091775991777816,32.43411284514051,31.98418334323758,32.258052825927734
2015-12-11,31.935275440913493,32.1602401695301,31.710306981105397,31.778778076171875
2015-12-14,31.80812041921181,32.03308514961883,31.475563050090248,31.857025146484375
2015-12-15,32.21892611944318,32.47323668311499,32.042866108037074,32.24827194213867
2015-12-16,32.316730472651216,32.55147460287329,32.03307789504142,32.44388198852539
2015-12-17,32.49279716756632,32.8253545302703,31.935275078796636,31.954833984375
2015-12-18,31.72986584975693,32.0526437249976,31.397308522777625,31.436433792114258
2015-12-21,31.778769687038253,32.20913639366927,31.495117122326885,32.17979431152344
2015-12-22,32.277619601126084,32.53192647747093,32.0135295384647,32.20915222167969
2015-12-23,32.25804934893921,32.46345143881721,32.199361438463434,32.336299896240234
2015-12-24,32.23847994178341,32.5221325193932,32.18957522558637,32.44388198852539
2015-12-28,32.10155223727697,32.414546966552734,31.651622780341985,32.414546966552734
2015-12-29,32.4341162918935,33.04054323851997,32.34608627293222,32.94273376464844
2015-12-30,32.91338725857167,33.19703618726913,32.64929723707396,32.65907669067383
2015-12-31,32.61016216972246,32.756880048013684,32.23847961425781,32.23847961425781
2016-01-04,31.583151127861836,31.866803728748387,31.338623795619842,31.66139793395996
2016-01-05,32.25805106192144,32.70798053922034,31.78855894675847,32.170021057128906
2016-01-06,31.64183593875271,31.78855383353777,30.477887156999646,30.83978843688965
2016-01-07,30.067080657850187,30.272484587789435,29.225906034890837,29.617151260375977
2016-01-08,29.998615125761436,30.027959079134384,28.922694421496196,28.981380462646484
2016-01-11,29.01072605959879,29.235690784749774,28.511890017571147,29.030288696289062
2016-01-12,29.54868260168902,29.949709151993936,29.313936581292957,29.51934051513672
2016-01-13,29.744303543023374,29.939926148467535,28.590134275212755,28.619478225708008
2016-01-14,28.03260950749815,28.365166784564806,27.21099763069762,28.042390823364258
2016-01-15,26.917572887590087,27.24034893597314,26.0568355148381,26.51654815673828
2016-01-19,27.064286848713834,27.827212843197433,26.624136877743375,26.73172950744629
2016-01-20,26.22310946724004,27.22078138791837,25.870991392455945,26.878442764282227
2016-01-21,27.171879812121944,27.612027922902378,26.614355886847054,27.19144058227539
2016-01-22,27.70983553941572,28.013048890693643,27.651149505593146,27.82720947265625
2016-01-25,27.817431364033006,28.14020738567324,27.73918268804736,27.797868728637695
2016-01-26,27.856552052259424,28.18910935916158,27.572901329075474,28.07173728942871
2016-01-27,28.03261357473077,28.1206435647027,27.21100157872312,27.739181518554688
2016-01-28,27.964150323751365,28.061961645364764,26.89801083591647,27.435970306396484
2016-01-29,27.670717152086777,28.707512643576354,27.56312451592237,28.648826599121094
2016-02-01,28.619480263695344,28.805321565541476,28.374952922275114,28.65860366821289
2016-02-02,28.36517658507234,28.511892642565606,27.250132309408457,27.44575309753418
2016-02-03,27.660930321429184,27.827208968912565,26.946909149532704,27.58268165588379
2016-02-04,27.62180649037458,28.218453762141685,27.318593128838465,27.59246253967285
2016-02-05,27.406626959296897,27.70984036336057,25.773184119708933,25.85143280029297
2016-02-08,25.460191109263295,25.587344524163495,24.30602159384804,24.66792106628418
2016-02-09,24.374488540402414,25.96880618660363,24.25711458086075,24.932010650634766
2016-02-10,25.088504922604674,25.81230563124142,24.7363868186381,24.873321533203125
2016-02-11,24.237552644604587,25.00047681539058,24.237552644604587,24.74616813659668
2016-02-12,25.1374116816545,25.21566035702419,24.208207029243294,25.1667537689209
2016-02-16,25.528653237290353,26.43829518956644,25.450404567502915,26.399169921875
2016-02-17,26.731732153762064,27.308816899231743,26.624139513407986,27.054508209228516
2016-02-18,29.27481740827556,30.30183162913611,29.245473451886816,29.382410049438477
2016-02-19,29.225908507269352,30.037739247315844,29.000943789501257,29.773651123046875
2016-02-22,30.204018161129316,31.172348131615536,30.145332118116585,30.83000946044922
2016-02-23,30.585484287460282,31.201692447059337,30.43876823666011,30.908260345458984
2016-02-24,30.781101136926154,31.172346376571856,29.93014703156656,31.12343978881836
2016-02-25,31.24081065092045,31.34840140216972,30.63438208178975,31.191904067993164
2016-02-26,31.338627411822063,31.416874226949187,30.673512692880166,30.986507415771484
2016-02-29,31.030679366507467,31.433165084941646,30.765627247814024,30.785261154174805
2016-03-01,30.86379324887921,32.149784088134766,30.814708485614638,32.149784088134766
2016-03-02,31.973085789475686,32.45410715421017,31.914184067839354,32.3363037109375
2016-03-03,32.29704638702634,32.43448002143132,31.619689553479393,32.05162811279297
2016-03-04,32.29704083570599,32.32648982522079,31.708034831914752,31.953453063964844
2016-03-07,31.776750089765194,31.992719321782698,31.33499841702403,31.74730110168457
2016-03-08,31.42334700769499,31.6098672501719,31.069946046746757,31.168113708496094
2016-03-09,31.442982496693062,31.492069138626324,30.74599562074689,31.148481369018555
2016-03-10,31.33500277336051,31.51170234358711,30.4711313423684,31.099401473999023
2016-03-11,31.56079025047747,31.63932214767438,31.187753440631955,31.629507064819336
2016-03-14,31.48225019352293,31.83565304331273,31.33499963024135,31.70803451538086
2016-03-15,31.54115118156755,31.747301590878177,30.9914130119543,31.550966262817383
2016-03-16,31.315367428046002,32.6013584969205,31.168116856744625,32.49337387084961
2016-03-17,32.3755695479967,32.53263705131566,31.776748521347944,32.218502044677734
2016-03-18,32.60135880214138,33.6222996011887,32.39520837486795,33.190364837646484
2016-03-21,32.89585400824443,33.298339708018524,32.54245494448888,33.28852462768555
2016-03-22,33.180546615611036,33.46523268405551,32.817328654538784,33.22962951660156
2016-03-23,33.37688012056349,34.04441802255757,33.229627680941086,33.79899978637695
2016-03-24,33.4946730786188,33.90697757964074,33.38668847728486,33.84807586669922
2016-03-28,33.78918374332257,34.338921985775904,33.74991966833586,34.191673278808594
2016-03-29,34.044414845404205,34.819937298108684,33.9658792196588,34.74140167236328
2016-03-30,34.86902627314782,35.585647131525675,34.84939236328721,35.1046257019043
2016-03-31,35.261687287876406,35.34022291407103,34.70213405798639,34.97700500488281
2016-04-01,34.76103302847074,35.50710269439108,34.49598092820333,35.48747253417969
2016-04-04,35.78197540359629,35.96849189317975,35.00645296912327,35.14388656616211
2016-04-05,34.82975453502129,35.418760530219146,34.692320926243944,35.09480667114258
2016-04-06,34.65305015114648,35.163520472136895,33.99533115252217,35.14388656616211
2016-04-07,34.91810759874618,35.232242652760924,34.63342153579994,34.78067398071289
2016-04-08,35.06536383045113,35.291148190858145,34.66287801498027,35.00646209716797
2016-04-11,35.212612354974716,35.80161845024611,35.10462771693568,35.22243118286133
2016-04-12,35.34023022932568,35.38931313346485,34.495990796903875,35.183162689208984
2016-04-13,35.340226022360106,36.07648073115928,35.340226022360106,36.06666564941406
2016-04-14,35.96849013409199,36.32189293478514,35.82124146365949,36.164825439453125
2016-04-15,36.15500381991242,36.77345486448053,36.03720041113238,36.44950485229492
2016-04-18,36.38080066595532,36.38080066595532,35.93904709203811,36.292449951171875
2016-04-19,36.42988412745895,36.49860093504349,35.41876217747055,35.64454650878906
2016-04-20,35.58564327463653,35.99794410266656,35.546375459171294,35.781978607177734
2016-04-21,35.79180446934028,35.95869086294215,35.58565399323161,35.74272155761719
2016-04-22,35.8605113320604,36.10592956728071,35.48747831077079,35.60527801513672
2016-04-25,35.61509226384296,35.97831393971893,35.51692646996486,35.781978607177734
2016-04-26,35.99794841338318,36.410253035571245,35.65436434888099,35.811431884765625
2016-04-27,35.72306472008467,36.64583934538311,35.65434793881144,36.62620544433594
2016-04-28,36.40043326714681,36.61639876069635,35.44820934698281,35.53656005859375
2016-04-29,35.389315693344166,35.46785134147615,34.49599329216488,34.87884521484375
2016-05-02,35.21260289030478,35.55619062305777,35.04572030894431,35.3402214050293
2016-05-03,34.93774762090559,35.08500009158384,34.613793683327785,34.918113708496094
2016-05-04,34.49599214895836,34.52544114363899,33.76955615174091,34.122955322265625
2016-05-05,34.40764491531279,34.731598868850305,34.07387587747992,34.3291130065918
2016-05-06,34.27020198164494,34.77085353035981,34.20148517583672,34.6825065612793
2016-05-09,34.77085647481705,34.91810892532429,34.348740522586084,34.6334228515625
2016-05-10,34.849391854920995,35.35986226949408,34.51562288173034,35.300960540771484
2016-05-11,35.40895067351928,35.7918026077472,35.21261529205251,35.39913558959961
2016-05-12,35.65436857231558,35.81143612680564,34.28984349053587,34.918113708496094
2016-05-13,38.47174801081227,40.24857677255197,38.285231564134804,40.22894287109375
2016-05-16,39.92463529765501,42.01559963640068,39.79702051609418,41.416778564453125
2016-05-17,41.23026354253658,41.79963564609702,40.70015925538412,41.505130767822266
2016-05-18,41.23025867799627,43.04635190756558,41.23025867799627,42.56533432006836
2016-05-19,42.39844731739482,43.05617004740789,42.3395493454547,42.75185012817383
2016-05-20,43.01690003226922,43.694252888368155,42.948183238670104,43.517555236816406
2016-05-23,43.70408052914606,43.87096313446953,43.32122867478269,43.586280822753906
2016-05-24,43.71914639680382,44.7821081281644,43.601040789266946,44.644317626953125
2016-05-25,44.782108655284105,44.969109515627764,44.10299671081645,44.457313537597656
2016-05-26,44.536050559235434,45.25453225031291,44.40810063343798,44.92974090576172
2016-05-27,44.978951335198786,45.24469175636924,44.831316516378735,45.17579650878906
2016-05-31,45.37263259394662,46.08127363376129,45.34310713545732,45.982852935791016
2016-06-01,45.766331422616375,46.51433862829209,45.62854091797951,46.071441650390625
2016-06-02,46.31750059175918,46.78992682280033,45.86475550181522,46.396236419677734
